Address,Crawl Depth,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Text Ratio,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URI,Redirect Type,URL Encoded Address
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2017/8,3,text/html;charset=UTF-8,200,OK,Health Systems Program,22,200,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's, brazil,gender analysis,gender power relations,health systems,health systems and policy research,zika",1039,Health Systems Program,22,,0,,0,,0,,,,38404,1062,19.071682,29,27,2.32,154,138,24,22,b0c033d280e01521d8d16a5d6628cd5c,0.644,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2017/8
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2017/8/4,3,text/html;charset=UTF-8,200,OK,Health Systems Program,22,200,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's, brazil,gender analysis,gender power relations,health systems,health systems and policy research,zika",1039,Health Systems Program,22,,0,,0,,0,,,,38416,1064,19.081345,20,10,0.86,154,138,24,22,92226b53b227327bd7bf92f72a00aca5,0.718,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2017/8/4
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2017/9,3,text/html;charset=UTF-8,200,OK,Health Systems Program,22,200,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's, african bioethics consortium,berman institute of bioethics,community-based health care,international health,johns hopkins bioethics,primary health care,research ethics",1106,Health Systems Program,22,,0,,0,,0,,,,42011,1402,23.429947,30,28,2.4,159,139,26,23,b98f3f312124982b2375b2ef6acc0fe8,0.582,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2017/9
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2017/9/20,3,text/html;charset=UTF-8,200,OK,Health Systems Program,22,200,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's, community-based health care,international health,primary health care",1007,Health Systems Program,22,,0,,0,,0,,,,37887,1098,20.20434,23,14,1.2,152,136,24,22,5de160491e3036911068e9f307ea2801,0.605,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2017/9/20
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2017/9/21,3,text/html;charset=UTF-8,200,OK,Health Systems Program,22,200,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's, african bioethics consortium,berman institute of bioethics,johns hopkins bioethics,research ethics",1037,Health Systems Program,22,,0,,0,,0,,,,36023,792,15.805699,23,13,1.12,151,135,24,21,34ea13f80e2740e68f506e5c4e2feb96,0.581,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2017/9/21
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2018/1,3,text/html;charset=UTF-8,200,OK,Health Systems Program,22,200,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's",937,Health Systems Program,22,,0,,0,,0,,,,39018,1216,21.253302,15,13,1.12,148,134,36,33,54e74ed97b91599fd5741a7a37d1a6aa,0.693,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2018/1
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2018/1/11,3,text/html;charset=UTF-8,200,OK,Health Systems Program,22,200,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's",937,Health Systems Program,22,,0,,0,,0,,,,39035,1218,21.264544,12,7,0.6,148,134,36,33,248bd67bd779acfbb492d1a3cc9d0d2c,0.556,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2018/1/11
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2018/4,3,text/html;charset=UTF-8,200,OK,Health Systems Program,22,200,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's",937,Health Systems Program,22,,0,,0,,0,,,,36404,1067,19.29453,12,10,0.86,146,132,25,23,2ee756b06ccb8683f328324dae078bef,0.654,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2018/4
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2018/4/13,3,text/html;charset=UTF-8,200,OK,Health Systems Program,22,200,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's",937,Health Systems Program,22,,0,,0,,0,,,,36421,1069,19.3075,16,7,0.6,146,132,25,23,c83300405236d5e2f36cccd059e4e6fe,0.598,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/date/2018/4/13
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/faculty-feature-dr-andreea-creanga,4,text/html;charset=UTF-8,200,OK,Faculty Feature: Dr. Andreea Creanga,36,306,"  Assistant Professor Dr. Andreea Creanga joined the Health Systems Program in January 2016, holding a joint appointment with the Department of International Health and the Department of Gynecology and Obstetrics at the Johns Hopkins School of Medicine. Within the Program, Dr. Creanga serves as an Associate Director for the International Center for Maternal and Newborn Health and co-Coordinator of the Master of Science in Public Health (MSPH) degree program in Health Systems.   Dr. Creanga obtained her M.D. degree from Carol Davila University of Medicine and Pharmacy in Bucharest, Romania in 2002, and her Ph.D. in Population and Reproductive Health from the Johns Hopkins Bloomberg School of Public Health in 2009. She has dedicated her career to improving maternal and newborn health. As doctoral student and Research Assistant for the Bill and Melinda Gates Institute for Population and Reproductive Health, she worked on a wide range of topics including family planning, maternity care and obstetric fistula, mostly in sub-Saharan Africa. Immediately after graduating from Hopkins, Dr. Creanga began working for the Division of Reproductive Health at the Centers for Disease Control and Prevention (CDC), first as an Epidemic Intelligence Service Officer and then as Medical Epidemiologist and Senior Scientist over a period of six years. While at the CDC, Dr. Creanga was instrumental in leading epidemiologic investigations in maternal and infant health and serving as a subject matter expert on maternal mortality, severe maternal morbidity, and perinatal illicit drug abuse. Notably, Dr. Creanga led the United States Pregnancy Mortality Surveillance System, and it was for this work that she received the 2013 Presidential Early Career Award for Scientists and Engineers, the highest honor bestowed by the United States government on outstanding scientists and engineers in the early stages of their independent research careers. In her current academic position, Dr. Creanga is developing a research agenda around the quality of obstetric care, both domestically and internationally, and has active projects in India and the United States. In India, she works with CARE on a project funded by the Bill and Melinda Gates Foundation to evaluate various initiatives to improve maternal and newborn health care in the state of Bihar.  In the United States, Dr. Creanga has developed several projects examining severe maternal morbidity, aiming to reduce its burden by integrating clinical decision-making tools into electronic medical records at Johns Hopkins Medicine. She also continues her work with the CDC reviewing and characterizing maternal deaths in an effort to prevent future deaths. Dr. Creanga is a Member of Maternal Mortality Review Committee in Maryland. Read more about her work in her faculty profile . For more information, please contact Melissa Reed at melissar@jhu.edu . ",2906,16973,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's",937,Health Systems Program,22,,0,,0,,0,,,,39623,942,16.481934,5,4,0.34,149,135,22,20,5611800dcc537e7a2e80c81b3c746c7f,0.6,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/faculty-feature-dr-andreea-creanga
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/faculty-feature-krishna-rao,2,text/html;charset=UTF-8,200,OK,Faculty Feature: Krishna Rao,28,234,"Dr. Krishna D. Rao, assistant professor, joined the Health Systems Program in 2014, bringing expertise in health systems and health economics. He received his master’s degree at Cornell University in agriculture and resource economics and his PhD in health systems from the Program. Prior to joining the Health Systems Program, Dr. Rao worked with the Public Health Foundation of India (PHFI), where he conducted research on health systems and taught health economics. Before coming to PHFI, Dr. Rao worked in Afghanistan as part of the Johns Hopkins team supporting their Ministry of Public Health (MoH) to evaluate models of community financing of health services. Dr. Rao started his career in public health at the World Bank, working on the delivery of child nutrition and health services in India. In 2016, Dr. Rao was selected as a practitioner resident fellow to the Rockefeller Foundation Bellagio Center Residency Program. Dr. Rao’s research focuses on three major areas – human resources for health, health financing and evaluation. He is particularly concerned with issues around strengthening primary care and nutrition services, measuring quality of care, and reducing financial hardship faced by households due to health care payments. He teaches courses in health financing in low- and middle-income countries, and the role of health in economic development. Dr. Rao also co-leads the Program’s health systems seminars. Dr. Rao is involved with a variety of research projects. One of Dr. Rao’s key projects includes evaluation of a large-scale mentoring program for nurses at primary health centers in the state of Bihar, India. The mentoring program is funded by the Gates Foundation and provides nurses with the knowledge and skills to improve their obstetric skills. This evaluation is being conducted in partnership with the Johns Hopkins School of Nursing. Dr. Rao is also currently working on designing a conditional cash-transfer program for improving nutrition in young children in India. The study uses a discrete choice experiment to understand the preferences of mothers for program conditionalities and cash transfer amounts. Other key projects include mentoring researchers from eight different countries to help them improve their research skills, conducting a cost-effectiveness analysis of a nutrition program in Malawi, and a previous health financing project in Kyrgyzstan that examined how health financing issues affect delivery of services. Going forward, Dr. Rao is interested in studying conditional and unconditional cash transfer programs, aging and what implications that has for health systems and the financing of health care, and how the management and institutional structures of health services affect health worker performance and quality of care. Read more about Dr. Rao’s work in his faculty profile . ",2851,16532,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's, global health,health economics,health financing,health systems,international health,johns hopkins,nurse mentoring program",1060,Health Systems Program,22,,0,,0,,0,,,,40178,950,16.411737,28,19,1.63,154,136,22,20,e13e043bc834ab3a9a19c4d67b20961e,0.735,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/faculty-feature-krishna-rao
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/faculty-feature-olakunle-alonge,4,text/html;charset=UTF-8,200,OK,Faculty Feature: Olakunle Alonge,32,267,"Assistant Professor Olakunle (Kunle) Alonge has been with the Health Systems Program for four years, from when he joined in January 2013 as Assistant Scientist. In that time, he has taught implementation research and practice, and has focused his work on approaches to strengthening health systems, injury epidemiology, and evaluating the impact of child injury interventions. Prior to coming to Johns Hopkins Bloomberg School of Public Health (JHSPH), Kunle attended medical school at the University of Ibadan in Nigeria. He served as the district health manager and medical director under the Ministry of Health in Bayelsa State in south Nigeria for four years, where he coordinated and oversaw the delivery of primary health care services. When Kunle originally came to JHSPH to get his master’s, he focused on epidemiology and biostatistics. His priority was to get a thorough understanding on how to best do public health research. Upon getting his master’s, he served as county health manager and medical coordinator in Liberia, and later returned to working with JHSPH, joining the Hopkins team in Afghanistan. In Afghanistan, he assessed the performance of the health system and provided monitoring and evaluation services for technical assistance in strengthening health activities and research. Kunle came back to the United States to get his PhD degree in the Department of International Health at JHSPH. In addition to serving as assistant scientist for the Health Systems Program, he also joined the Johns Hopkins International Injury Research Unit (JH-IIRU), housed within the Program. He managed JH-IIRU’s program in Bangladesh on child drowning and worked on measuring and quantifying the burden of childhood injuries and likely interventions. Currently, Kunle works mainly in three areas within the Health Systems Program: conducting research on implementation science, health systems strengthening strategies, and child injuries; teaching courses on implementation research and practices, health systems in low- and middle-income countries, and child injuries (confronting the burden of injuries, summary measures of population health); and providing mentorship and service for students in the Program by advising master’s students and serving as co-coordinator for the Master of Science in Public Health (MSPH) program. Kunle is also co-director of the school-wide DrPH concentration in health equity and social justice, and serves as the section editor for the health systems section of the Journal of Health, Population and Nutrition. Kunle hopes to continue to develop his skills in implementation science and evaluating complex interventions. His primary focus is on studying how to implement and evaluate health systems strengthening and child injuries interventions. He also aims to continue studying issues around access to health care, health equity and improving child health. Going forward he wants to continue making a difference in people’s lives by developing a body of work in implementation science, a body of work in systems science, and a body of work in child injuries. Read more about his work in his faculty profile . ",3157,18396,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's",937,Health Systems Program,22,,0,,0,,0,,,,40576,980,16.707767,5,4,0.34,151,138,22,20,c5439208a533e67c29460aff68de61,0.633,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/faculty-feature-olakunle-alonge
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/fourth-global-symposium-on-health-systems-research-thoughts-and-takeaways,4,text/html;charset=UTF-8,200,OK,Fourth Global Symposium on Health Systems Research: Thoughts and Takeaways,74,662,"The Fourth Global Symposium on Health Systems Research took place in Vancouver, Canada on November 14 – 18, 2016. The five-day conference centered on resiliency, specifically resilient and responsive health systems for a changing world. Other sub-themes were gender and ethics, innovation in health systems research, and power and politics in promoting public health values. The Health Systems Program of the Department of International Health at Johns Hopkins Bloomberg School of Public Health participated in a total of 30 sessions, including plenary, organized, oral, skills-building, satellite, poster and e-poster sessions. Thirteen faculty and nine students were in attendance at the conference, representing both the Department of International Health and the Health Systems Program. World Diabetes Day on November 14 launched the Global Symposium and Health Systems Program Director, Dr. Adnan Hyder, was featured in a Devex article, Health systems research is critical to tackle the global burden  of disease. In the article, Dr. Hyder (who is also a HSG Board member), discussed using evidence-based and innovative health systems research to address the growing burden of diabetes in resource-poor settings and vulnerable communities. Other key highlights from the Health Systems Program’s coverage at the Symposium included the official opening welcome address given by Dr. Sara Bennett, several panel sessions on ethics in health systems research featuring Drs. Pratt and Hyder, an interactive session on gender analysis in health systems research led by Dr. Rosemary Morgan, and a discussion led by Dr. Daniela Rodriguez on negotiating power and politics during programmatic transition in middle-income countries. One of Health Systems’ top tweets was on gender equality, a growing theme at this year’s event. This year had an increased focus on including more diverse voices, with more attention on gender analysis and intersectionality, research from Latin America, and input from indigenous populations. An important takeaway was that health systems research needs to do more to incorporate different perspectives into campaigns, programs, education and research. Marginalized populations with their own subset of health inequalities cannot be neglected going forward. The Health Systems Program looks forward to addressing issues of inequality in health systems research and advocating for more vulnerable populations worldwide as we begin preparing for the fifth global symposium that will be taking place in Liverpool in 2018. ",2546,14984,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's",937,Health Systems Program,22,,0,,0,,0,,,,39890,887,15.669994,5,4,0.34,146,132,25,23,f54397e670231097496a6cdde48c8104,0.558,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/fourth-global-symposium-on-health-systems-research-thoughts-and-takeaways
https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/gender-analysis-and-health-systems-research-the-importance-of-applying-a-gender-lens,2,text/html;charset=UTF-8,200,OK,Gender Analysis and Health Systems Research: The Importance of Applying a Gender Lens,85,734,"Gender analysis, the examination of gender power relations in a society and the norms, expectations and roles for different genders, is receiving more attention in the public health sector, but is often considered an afterthought within the research process. Instead of being an add-on, gender analysis in health systems research should be an integral component at every phase. Health systems are not gender neutral; if the goal is to create equitable and sustainable health solutions and health promotion interventions, then gender (and how gender interacts with other social stratifiers) needs to be considered when designing effective solutions. Applying a gender lens means examining the role of gender within the different building blocks of health systems and how we can most effectively shape health systems policies, programs and services to benefit everyone. This includes studying how gender power relations play out within a health system and ensuring that we do not perpetuate different gender inequities in our research. Dr. Rosemary Morgan , assistant scientist in the Health Systems Program of the Department of International Health, brings her experience working on the project, “ Research in Gender and Ethics (RinGs): Building Stronger Health Systems ” to the Program. The project, funded by the UK Department for International Development (DFID), seeks to galvanize gender analysis within health systems research by providing resources for and building the capacity of health systems research to conduct gender analysis. In addition, Dr. Morgan has been working with students within the Johns Hopkins Bloomberg School of Public Health (JHSPH) to explore the role of gender within different areas of the health system. Dr. Morgan advised Poonam Daryani , a recent graduate of the MPH program at JHSPH, to conduct an intersectional gender analysis of the Zika response in Brazil. Through her analysis, Poonam explored how the distribution of power based on gender interacted with other social stratifiers, such as race and class, to create different vulnerabilities to Zika infection during the epidemic. Findings showed that the national response, with its focus on household-level vector control efforts, did not consider the complex sociocultural and economic barriers facing women in Brazil. Failure to account for differential power relations and the resulting gender inequities in Brazil may have limited the effectiveness of the national response in curbing transmission of the virus. Moreover, the inadequacies of the national response were felt largest by poor black and brown Brazilian women, who are largely concentrated in the peripheries of urban centers as well as the North and Northeast regions of the country and who experience disproportionate and compounding barriers to achieving positive health outcomes. The gender analysis inspired Poonam to pursue the highly competitive Johns Hopkins-Pulitzer Center Fellowship for Global Health Reporting, through which Poonam traveled to the northeast of Brazil to explore the long-term consequences of Zika on those who care for and raise children with congenital Zika syndrome. Health responses can be strengthened with a greater awareness of gender relations in a given society’s health system. Ideal responses examine and question gender inequities in order to achieve health goals and advance gender justice. It is necessary to apply a gender lens to all health issues so that we can build policies, structures and procedures at an institutional level that create a healthy society for everyone. ",3578,20729,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph, global health academic programs, international health, Academic Programs, Department of International Health, GDEC, SBI, Health Systems, Human Nutrition, Social and Behavioral Interventions, Global Disease Epidemiology and Control, global health degree, global health PHD, global health master's, brazil,gender analysis,gender power relations,health systems,health systems and policy research,zika",1039,Health Systems Program,22,,0,,0,,0,,,,42808,1072,17.308592,17,12,1.03,153,138,24,22,5e75fae54794a94f40d41b7f98b9eb10,0.649,,,,https://www.jhsph.edu/departments/international-health/program-areas/health-systems/Health-Systems-Program/gender-analysis-and-health-systems-research-the-importance-of-applying-a-gender-lens
